商品名稱A,商品名稱B,商品網址A,價格A,商品網址B,價格B,搜尋詞,label,LLM result
【PChome 24h購物】【Kuretake 日本吳竹】028 RB-6000AT 吳竹彩繪毛筆 Pale Pink,【PChome 24h購物】【Kuretake 日本吳竹】040 RB-6000AT 吳竹彩繪毛筆  Green,https://www.ruten.com.tw/item/show?22338734728526,70,https://www.ruten.com.tw/item/show?22341851413509,70,毛筆,x,否
【PChome 24h購物】【Kuretake 日本吳竹】028 RB-6000AT 吳竹彩繪毛筆 Pale Pink,【PChome 24h購物】【Kuretake 日本吳竹】070 RB-6000AT 吳竹彩繪毛筆 Orange,https://www.ruten.com.tw/item/show?22338734728526,70,https://www.ruten.com.tw/item/show?22338726937350,70,毛筆,x,否
【PChome 24h購物】【Kuretake 日本吳竹】028 RB-6000AT 吳竹彩繪毛筆 Pale Pink,【PChome 24h購物】【Kuretake 日本吳竹】047 RB-6000AT 吳竹彩繪毛筆 Mav Green,https://www.ruten.com.tw/item/show?22338734728526,70,https://www.ruten.com.tw/item/show?22338726938092,70,毛筆,x,否
【PChome 24h購物】【Kuretake 日本吳竹】028 RB-6000AT 吳竹彩繪毛筆 Pale Pink,【PChome 24h購物】【Kuretake 日本吳竹】022 RB-6000AT 吳竹彩繪毛筆 Carmine Red,https://www.ruten.com.tw/item/show?22338734728526,70,https://www.ruten.com.tw/item/show?22338726937226,70,毛筆,x,否
【PChome 24h購物】【Kuretake 日本吳竹】028 RB-6000AT 吳竹彩繪毛筆 Pale Pink,【PChome 24h購物】【Kuretake 日本吳竹】098 RB-6000AT 吳竹彩繪毛筆 Pale Dawn Gray,https://www.ruten.com.tw/item/show?22338734728526,70,https://www.ruten.com.tw/item/show?22338714197108,70,毛筆,x,否
【PChome 24h購物】【Kuretake 日本吳竹】028 RB-6000AT 吳竹彩繪毛筆 Pale Pink,【PChome 24h購物】【Kuretake 日本吳竹】202 RB-6000AT 吳竹彩繪毛筆 Peach Pink,https://www.ruten.com.tw/item/show?22338734728526,70,https://www.ruten.com.tw/item/show?22338714197153,75,毛筆,x,否
【PChome 24h購物】【Kuretake 日本吳竹】028 RB-6000AT 吳竹彩繪毛筆 Pale Pink,鋼筆式毛筆小楷大中小號便攜帶自來水軟筆書法抄經簽字勾線筆【萬市大集】,https://www.ruten.com.tw/item/show?22338734728526,70,https://www.ruten.com.tw/item/show?22431199700457,158,毛筆,x,否
【PChome 24h購物】【Kuretake 日本吳竹】028 RB-6000AT 吳竹彩繪毛筆 Pale Pink,【PChome 24h購物】【Kuretake 日本吳竹】043 RB-6000AT 吳竹彩繪毛筆 Olive Green,https://www.ruten.com.tw/item/show?22338734728526,70,https://www.ruten.com.tw/item/show?22338726938159,70,毛筆,x,否
【PChome 24h購物】【Kuretake 日本吳竹】028 RB-6000AT 吳竹彩繪毛筆 Pale Pink,【PChome 24h購物】【Kuretake 日本吳竹】040 RB-6000AT 吳竹彩繪毛筆  Green,https://www.ruten.com.tw/item/show?22338734728526,70,https://www.ruten.com.tw/item/show?22341851413509,70,毛筆,x,否
【PChome 24h購物】【Kuretake 日本吳竹】028 RB-6000AT 吳竹彩繪毛筆 Pale Pink,【PChome 24h購物】【Kuretake 日本吳竹】070 RB-6000AT 吳竹彩繪毛筆 Orange,https://www.ruten.com.tw/item/show?22338734728526,70,https://www.ruten.com.tw/item/show?22338726937350,70,毛筆,x,否
【PChome 24h購物】【Kuretake 日本吳竹】028 RB-6000AT 吳竹彩繪毛筆 Pale Pink,【PChome 24h購物】【Kuretake 日本吳竹】070 RB-6000AT 吳竹彩繪毛筆 Orange,https://www.ruten.com.tw/item/show?22338734728526,70,https://www.ruten.com.tw/item/show?22338726937350,70,毛筆,x,否
【PChome 24h購物】【Kuretake 日本吳竹】028 RB-6000AT 吳竹彩繪毛筆 Pale Pink,【PChome 24h購物】【Kuretake 日本吳竹】027 RB-6000AT 吳竹彩繪毛筆 Dark Pink,https://www.ruten.com.tw/item/show?22338734728526,70,https://www.ruten.com.tw/item/show?22338728321663,70,毛筆,x,否
【PChome 24h購物】【Kuretake 日本吳竹】028 RB-6000AT 吳竹彩繪毛筆 Pale Pink,【PChome 24h購物】【Kuretake 日本吳竹】048 RB-6000AT 吳竹彩繪毛筆 Emerald Green,https://www.ruten.com.tw/item/show?22338734728526,70,https://www.ruten.com.tw/item/show?22338714197119,75,毛筆,x,否
【PChome 24h購物】【Kuretake 日本吳竹】028 RB-6000AT 吳竹彩繪毛筆 Pale Pink,【PChome 24h購物】【Kuretake 日本吳竹】904 RB-6000AT 吳竹彩繪毛筆 Fog Gray,https://www.ruten.com.tw/item/show?22338734728526,70,https://www.ruten.com.tw/item/show?22338728321809,75,毛筆,x,否
【PChome 24h購物】【Kuretake 日本吳竹】028 RB-6000AT 吳竹彩繪毛筆 Pale Pink,【PChome 24h購物】【Kuretake 日本吳竹】 ZIG 彩繪毛筆4色/盒 Deep Colours,https://www.ruten.com.tw/item/show?22338734728526,70,https://www.ruten.com.tw/item/show?22338712738624,295,毛筆,x,否
【PChome 24h購物】【Kuretake 日本吳竹】028 RB-6000AT 吳竹彩繪毛筆 Pale Pink,【PChome 24h購物】【Kuretake 日本吳竹】904 RB-6000AT 吳竹彩繪毛筆 Fog Gray,https://www.ruten.com.tw/item/show?22338734728526,70,https://www.ruten.com.tw/item/show?22338728321809,75,毛筆,x,否
【PChome 24h購物】【Kuretake 日本吳竹】028 RB-6000AT 吳竹彩繪毛筆 Pale Pink,【PChome 24h購物】【Kuretake 日本吳竹】230 RB-6000AT 吳竹彩繪毛筆 Pale Rose,https://www.ruten.com.tw/item/show?22338734728526,70,https://www.ruten.com.tw/item/show?22341851412711,70,毛筆,x,否
【PChome 24h購物】【Kuretake 日本吳竹】028 RB-6000AT 吳竹彩繪毛筆 Pale Pink,【PChome 24h購物】【Kuretake 日本吳竹】081 RB-6000AT 吳竹彩繪毛筆 Light Violet,https://www.ruten.com.tw/item/show?22338734728526,70,https://www.ruten.com.tw/item/show?22338714197030,75,毛筆,x,否
【PChome 24h購物】【Kuretake 日本吳竹】028 RB-6000AT 吳竹彩繪毛筆 Pale Pink,【PChome 24h購物】【Kuretake 日本吳竹】048 RB-6000AT 吳竹彩繪毛筆 Emerald Green,https://www.ruten.com.tw/item/show?22338734728526,70,https://www.ruten.com.tw/item/show?22338714197119,75,毛筆,x,否
【PChome 24h購物】【Kuretake 日本吳竹】028 RB-6000AT 吳竹彩繪毛筆 Pale Pink,【PChome 24h購物】【Kuretake 日本吳竹】027 RB-6000AT 吳竹彩繪毛筆 Dark Pink,https://www.ruten.com.tw/item/show?22338734728526,70,https://www.ruten.com.tw/item/show?22338728321663,70,毛筆,x,否
【PChome 24h購物】【Kuretake 日本吳竹】028 RB-6000AT 吳竹彩繪毛筆 Pale Pink,【PChome 24h購物】【Kuretake 日本吳竹】051 RB-6000AT 吳竹彩繪毛筆 LemonYellow,https://www.ruten.com.tw/item/show?22338734728526,70,https://www.ruten.com.tw/item/show?22338712738725,70,毛筆,x,否
【PChome 24h購物】【Kuretake 日本吳竹】028 RB-6000AT 吳竹彩繪毛筆 Pale Pink,【PChome 24h購物】【Kuretake 日本吳竹】803 RB-6000AT 吳竹彩繪毛筆 English Lavender,https://www.ruten.com.tw/item/show?22338734728526,70,https://www.ruten.com.tw/item/show?22338712704997,75,毛筆,x,否
【PChome 24h購物】【Kuretake 日本吳竹】031 RB-6000AT 吳竹彩繪毛筆 Cobalt Blue,創意毛筆掛筆架文房四寶復古實木紅木毛筆架學生用桌面收納毛筆擱,https://www.ruten.com.tw/item/show?22338728321775,70,https://www.ruten.com.tw/item/show?22447297002492,559,毛筆,x,否
【PChome 24h購物】【Kuretake 日本吳竹】031 RB-6000AT 吳竹彩繪毛筆 Cobalt Blue,熱賣摺疊書架多功能臨帖架閱讀架看書架竹制書支架毛筆字帖架簡易桌上木質書法架,https://www.ruten.com.tw/item/show?22338728321775,70,https://www.ruten.com.tw/item/show?22447297659771,664,毛筆,x,否
【PChome 24h購物】【Kuretake 日本吳竹】031 RB-6000AT 吳竹彩繪毛筆 Cobalt Blue,【限時特惠】趙孟頫 《秋聲賦》趙孟俯行楷字帖 行書書法毛筆字帖原大臨摹教程墨跡近距離書法【君來佳選】,https://www.ruten.com.tw/item/show?22338728321775,70,https://www.ruten.com.tw/item/show?22447297733572,318,毛筆,x,否
【PChome 24h購物】【Kuretake 日本吳竹】031 RB-6000AT 吳竹彩繪毛筆 Cobalt Blue,羽毛筆 歐式復古羽毛鋼筆哈利波特英倫風蘸水筆送男女朋友老師教師節禮物,https://www.ruten.com.tw/item/show?22338728321775,70,https://www.ruten.com.tw/item/show?22431218609299,348,毛筆,x,否
【PChome 24h購物】【Kuretake 日本吳竹】031 RB-6000AT 吳竹彩繪毛筆 Cobalt Blue,羽毛筆 歐式復古羽毛鋼筆哈利波特英倫風蘸水筆送男女朋友老師教師節禮物,https://www.ruten.com.tw/item/show?22338728321775,70,https://www.ruten.com.tw/item/show?22431218609299,348,毛筆,x,否
【PChome 24h購物】【Kuretake 日本吳竹】031 RB-6000AT 吳竹彩繪毛筆 Cobalt Blue,限時下殺-書梁正品書法毛筆七紫三羊大楷小楷毛筆楷書隸書成人練習毛筆抄經臨摹寫卷勾線初學者繪畫毛筆文房四寶好毛筆,https://www.ruten.com.tw/item/show?22338728321775,70,https://www.ruten.com.tw/item/show?22432285328607,168,毛筆,x,否
【PChome 24h購物】【Kuretake 日本吳竹】031 RB-6000AT 吳竹彩繪毛筆 Cobalt Blue,字帖 文征明行書離騷滕王閣序文征明行書 歷代碑帖 繁體旁注行書毛筆字帖 毛筆行書書法練字帖 文徵明臨摹字帖,https://www.ruten.com.tw/item/show?22338728321775,70,https://www.ruten.com.tw/item/show?22432285218795,320,毛筆,x,否
【PChome 24h購物】【Kuretake 日本吳竹】031 RB-6000AT 吳竹彩繪毛筆 Cobalt Blue,【PChome 24h購物】【Kuretake 日本吳竹】025 RB-6000AT 吳竹彩繪毛筆 Pink,https://www.ruten.com.tw/item/show?22338728321775,70,https://www.ruten.com.tw/item/show?22338727953742,70,毛筆,x,否
【PChome 24h購物】【Kuretake 日本吳竹】031 RB-6000AT 吳竹彩繪毛筆 Cobalt Blue,【PChome 24h購物】【Kuretake 日本吳竹】040 RB-6000AT 吳竹彩繪毛筆  Green,https://www.ruten.com.tw/item/show?22338728321775,70,https://www.ruten.com.tw/item/show?22341851413509,70,毛筆,x,否
【PChome 24h購物】【Kuretake 日本吳竹】031 RB-6000AT 吳竹彩繪毛筆 Cobalt Blue,【PChome 24h購物】【Kuretake 日本吳竹】070 RB-6000AT 吳竹彩繪毛筆 Orange,https://www.ruten.com.tw/item/show?22338728321775,70,https://www.ruten.com.tw/item/show?22338726937350,70,毛筆,x,否
【PChome 24h購物】【Kuretake 日本吳竹】031 RB-6000AT 吳竹彩繪毛筆 Cobalt Blue,【PChome 24h購物】【Kuretake 日本吳竹】047 RB-6000AT 吳竹彩繪毛筆 Mav Green,https://www.ruten.com.tw/item/show?22338728321775,70,https://www.ruten.com.tw/item/show?22338726938092,70,毛筆,x,否
【PChome 24h購物】【Kuretake 日本吳竹】031 RB-6000AT 吳竹彩繪毛筆 Cobalt Blue,【PChome 24h購物】【Kuretake 日本吳竹】022 RB-6000AT 吳竹彩繪毛筆 Carmine Red,https://www.ruten.com.tw/item/show?22338728321775,70,https://www.ruten.com.tw/item/show?22338726937226,70,毛筆,x,否
【PChome 24h購物】【Kuretake 日本吳竹】031 RB-6000AT 吳竹彩繪毛筆 Cobalt Blue,【PChome 24h購物】【Kuretake 日本吳竹】098 RB-6000AT 吳竹彩繪毛筆 Pale Dawn Gray,https://www.ruten.com.tw/item/show?22338728321775,70,https://www.ruten.com.tw/item/show?22338714197108,70,毛筆,x,否
【PChome 24h購物】【Kuretake 日本吳竹】031 RB-6000AT 吳竹彩繪毛筆 Cobalt Blue,【PChome 24h購物】【Kuretake 日本吳竹】202 RB-6000AT 吳竹彩繪毛筆 Peach Pink,https://www.ruten.com.tw/item/show?22338728321775,70,https://www.ruten.com.tw/item/show?22338714197153,75,毛筆,x,否
【PChome 24h購物】【Kuretake 日本吳竹】031 RB-6000AT 吳竹彩繪毛筆 Cobalt Blue,鋼筆式毛筆小楷大中小號便攜帶自來水軟筆書法抄經簽字勾線筆【萬市大集】,https://www.ruten.com.tw/item/show?22338728321775,70,https://www.ruten.com.tw/item/show?22431199700457,158,毛筆,x,否
【PChome 24h購物】【Kuretake 日本吳竹】031 RB-6000AT 吳竹彩繪毛筆 Cobalt Blue,【PChome 24h購物】【Kuretake 日本吳竹】043 RB-6000AT 吳竹彩繪毛筆 Olive Green,https://www.ruten.com.tw/item/show?22338728321775,70,https://www.ruten.com.tw/item/show?22338726938159,70,毛筆,x,否
【PChome 24h購物】【Kuretake 日本吳竹】031 RB-6000AT 吳竹彩繪毛筆 Cobalt Blue,【PChome 24h購物】【Kuretake 日本吳竹】040 RB-6000AT 吳竹彩繪毛筆  Green,https://www.ruten.com.tw/item/show?22338728321775,70,https://www.ruten.com.tw/item/show?22341851413509,70,毛筆,x,否
【PChome 24h購物】【Kuretake 日本吳竹】031 RB-6000AT 吳竹彩繪毛筆 Cobalt Blue,【PChome 24h購物】【Kuretake 日本吳竹】070 RB-6000AT 吳竹彩繪毛筆 Orange,https://www.ruten.com.tw/item/show?22338728321775,70,https://www.ruten.com.tw/item/show?22338726937350,70,毛筆,x,否
【PChome 24h購物】【Kuretake 日本吳竹】031 RB-6000AT 吳竹彩繪毛筆 Cobalt Blue,【PChome 24h購物】【Kuretake 日本吳竹】070 RB-6000AT 吳竹彩繪毛筆 Orange,https://www.ruten.com.tw/item/show?22338728321775,70,https://www.ruten.com.tw/item/show?22338726937350,70,毛筆,x,否
【PChome 24h購物】【Kuretake 日本吳竹】031 RB-6000AT 吳竹彩繪毛筆 Cobalt Blue,【PChome 24h購物】【Kuretake 日本吳竹】027 RB-6000AT 吳竹彩繪毛筆 Dark Pink,https://www.ruten.com.tw/item/show?22338728321775,70,https://www.ruten.com.tw/item/show?22338728321663,70,毛筆,x,否
【PChome 24h購物】【Kuretake 日本吳竹】031 RB-6000AT 吳竹彩繪毛筆 Cobalt Blue,【PChome 24h購物】【Kuretake 日本吳竹】048 RB-6000AT 吳竹彩繪毛筆 Emerald Green,https://www.ruten.com.tw/item/show?22338728321775,70,https://www.ruten.com.tw/item/show?22338714197119,75,毛筆,x,否
【PChome 24h購物】【Kuretake 日本吳竹】031 RB-6000AT 吳竹彩繪毛筆 Cobalt Blue,【PChome 24h購物】【Kuretake 日本吳竹】904 RB-6000AT 吳竹彩繪毛筆 Fog Gray,https://www.ruten.com.tw/item/show?22338728321775,70,https://www.ruten.com.tw/item/show?22338728321809,75,毛筆,x,否
【PChome 24h購物】【Kuretake 日本吳竹】031 RB-6000AT 吳竹彩繪毛筆 Cobalt Blue,【PChome 24h購物】【Kuretake 日本吳竹】 ZIG 彩繪毛筆4色/盒 Deep Colours,https://www.ruten.com.tw/item/show?22338728321775,70,https://www.ruten.com.tw/item/show?22338712738624,295,毛筆,x,否
【PChome 24h購物】【Kuretake 日本吳竹】031 RB-6000AT 吳竹彩繪毛筆 Cobalt Blue,【PChome 24h購物】【Kuretake 日本吳竹】904 RB-6000AT 吳竹彩繪毛筆 Fog Gray,https://www.ruten.com.tw/item/show?22338728321775,70,https://www.ruten.com.tw/item/show?22338728321809,75,毛筆,x,否
【PChome 24h購物】【Kuretake 日本吳竹】031 RB-6000AT 吳竹彩繪毛筆 Cobalt Blue,【PChome 24h購物】【Kuretake 日本吳竹】230 RB-6000AT 吳竹彩繪毛筆 Pale Rose,https://www.ruten.com.tw/item/show?22338728321775,70,https://www.ruten.com.tw/item/show?22341851412711,70,毛筆,x,否
【PChome 24h購物】【Kuretake 日本吳竹】031 RB-6000AT 吳竹彩繪毛筆 Cobalt Blue,【PChome 24h購物】【Kuretake 日本吳竹】081 RB-6000AT 吳竹彩繪毛筆 Light Violet,https://www.ruten.com.tw/item/show?22338728321775,70,https://www.ruten.com.tw/item/show?22338714197030,75,毛筆,x,否
【PChome 24h購物】【Kuretake 日本吳竹】031 RB-6000AT 吳竹彩繪毛筆 Cobalt Blue,【PChome 24h購物】【Kuretake 日本吳竹】048 RB-6000AT 吳竹彩繪毛筆 Emerald Green,https://www.ruten.com.tw/item/show?22338728321775,70,https://www.ruten.com.tw/item/show?22338714197119,75,毛筆,x,否
【PChome 24h購物】【Kuretake 日本吳竹】031 RB-6000AT 吳竹彩繪毛筆 Cobalt Blue,【PChome 24h購物】【Kuretake 日本吳竹】027 RB-6000AT 吳竹彩繪毛筆 Dark Pink,https://www.ruten.com.tw/item/show?22338728321775,70,https://www.ruten.com.tw/item/show?22338728321663,70,毛筆,x,否
【PChome 24h購物】【Kuretake 日本吳竹】031 RB-6000AT 吳竹彩繪毛筆 Cobalt Blue,【PChome 24h購物】【Kuretake 日本吳竹】051 RB-6000AT 吳竹彩繪毛筆 LemonYellow,https://www.ruten.com.tw/item/show?22338728321775,70,https://www.ruten.com.tw/item/show?22338712738725,70,毛筆,x,否
【PChome 24h購物】【Kuretake 日本吳竹】031 RB-6000AT 吳竹彩繪毛筆 Cobalt Blue,【PChome 24h購物】【Kuretake 日本吳竹】803 RB-6000AT 吳竹彩繪毛筆 English Lavender,https://www.ruten.com.tw/item/show?22338728321775,70,https://www.ruten.com.tw/item/show?22338712704997,75,毛筆,x,否
【PChome 24h購物】【Kuretake 日本吳竹】023 RB-6000AT 吳竹彩繪毛筆 Scarlet Red,創意毛筆掛筆架文房四寶復古實木紅木毛筆架學生用桌面收納毛筆擱,https://www.ruten.com.tw/item/show?22338726937114,75,https://www.ruten.com.tw/item/show?22447297002492,559,毛筆,x,否
【PChome 24h購物】【Kuretake 日本吳竹】023 RB-6000AT 吳竹彩繪毛筆 Scarlet Red,熱賣摺疊書架多功能臨帖架閱讀架看書架竹制書支架毛筆字帖架簡易桌上木質書法架,https://www.ruten.com.tw/item/show?22338726937114,75,https://www.ruten.com.tw/item/show?22447297659771,664,毛筆,x,否
【PChome 24h購物】【Kuretake 日本吳竹】023 RB-6000AT 吳竹彩繪毛筆 Scarlet Red,【限時特惠】趙孟頫 《秋聲賦》趙孟俯行楷字帖 行書書法毛筆字帖原大臨摹教程墨跡近距離書法【君來佳選】,https://www.ruten.com.tw/item/show?22338726937114,75,https://www.ruten.com.tw/item/show?22447297733572,318,毛筆,x,否
【PChome 24h購物】【Kuretake 日本吳竹】023 RB-6000AT 吳竹彩繪毛筆 Scarlet Red,羽毛筆 歐式復古羽毛鋼筆哈利波特英倫風蘸水筆送男女朋友老師教師節禮物,https://www.ruten.com.tw/item/show?22338726937114,75,https://www.ruten.com.tw/item/show?22431218609299,348,毛筆,x,否
【PChome 24h購物】【Kuretake 日本吳竹】023 RB-6000AT 吳竹彩繪毛筆 Scarlet Red,羽毛筆 歐式復古羽毛鋼筆哈利波特英倫風蘸水筆送男女朋友老師教師節禮物,https://www.ruten.com.tw/item/show?22338726937114,75,https://www.ruten.com.tw/item/show?22431218609299,348,毛筆,x,否
【PChome 24h購物】【Kuretake 日本吳竹】023 RB-6000AT 吳竹彩繪毛筆 Scarlet Red,限時下殺-書梁正品書法毛筆七紫三羊大楷小楷毛筆楷書隸書成人練習毛筆抄經臨摹寫卷勾線初學者繪畫毛筆文房四寶好毛筆,https://www.ruten.com.tw/item/show?22338726937114,75,https://www.ruten.com.tw/item/show?22432285328607,168,毛筆,x,否
【PChome 24h購物】【Kuretake 日本吳竹】023 RB-6000AT 吳竹彩繪毛筆 Scarlet Red,字帖 文征明行書離騷滕王閣序文征明行書 歷代碑帖 繁體旁注行書毛筆字帖 毛筆行書書法練字帖 文徵明臨摹字帖,https://www.ruten.com.tw/item/show?22338726937114,75,https://www.ruten.com.tw/item/show?22432285218795,320,毛筆,x,否
【PChome 24h購物】【Kuretake 日本吳竹】023 RB-6000AT 吳竹彩繪毛筆 Scarlet Red,【PChome 24h購物】【Kuretake 日本吳竹】025 RB-6000AT 吳竹彩繪毛筆 Pink,https://www.ruten.com.tw/item/show?22338726937114,75,https://www.ruten.com.tw/item/show?22338727953742,70,毛筆,x,否
【PChome 24h購物】【Kuretake 日本吳竹】023 RB-6000AT 吳竹彩繪毛筆 Scarlet Red,【PChome 24h購物】【Kuretake 日本吳竹】040 RB-6000AT 吳竹彩繪毛筆  Green,https://www.ruten.com.tw/item/show?22338726937114,75,https://www.ruten.com.tw/item/show?22341851413509,70,毛筆,x,否
【PChome 24h購物】【Kuretake 日本吳竹】023 RB-6000AT 吳竹彩繪毛筆 Scarlet Red,【PChome 24h購物】【Kuretake 日本吳竹】070 RB-6000AT 吳竹彩繪毛筆 Orange,https://www.ruten.com.tw/item/show?22338726937114,75,https://www.ruten.com.tw/item/show?22338726937350,70,毛筆,x,否
